"","Código da Província","Província","Código do Mun.","Município","Sexo_Condicao","Total_Almas","Raças_Branco","Raças_Pardo","Raças_Preto","Raças_Caboclo","Estado civil_Solteiro","Estado civil_Casado","Estado civil_Viúvo","Religião_Católicos","Religião_Acatólico","Nacionalidade_Brasileira","Nacionalidade_Estrangeira","Instrução_Sabem Ler e Escrever","Instrução_Analfabetos","Instrução - população escolar de 6 a 15 anos_Frequentam Escola","Instrução - população escolar de 6 a 15 anos_Não Frequentam Escola","Instrução - população escolar de 6 a 15 anos_S./ Inf. da Frequência Escolar","Defeitos físicos_Cegos","Defeitos físicos_Surdos-Mudos","Defeitos físicos_Aleijados","Defeitos físicos_Dementes","Defeitos físicos_Alienados","Ausentes_Ausentes","Transeuntes_Transeuntes","Faixa Etária_1 mês","Faixa Etária_2 meses","Faixa Etária_3 meses","Faixa Etária_4 meses","Faixa Etária_5 meses","Faixa Etária_6 meses","Faixa Etária_7 meses","Faixa Etária_8 meses","Faixa Etária_9 meses","Faixa Etária_10 meses","Faixa Etária_11 meses","Faixa Etária_1 ano","Faixa Etária_2 anos","Faixa Etária_3 anos","Faixa Etária_4 anos","Faixa Etária_5 anos","Faixa Etária_6-10 anos","Faixa Etária_11-15 anos","Faixa Etária_16-20 anos","Faixa Etária_21-25 anos","Faixa Etária_26-30 anos","Faixa Etária_31-40 anos","Faixa Etária_41-50 anos","Faixa Etária_51-60 anos","Faixa Etária_61-70 anos","Faixa Etária_71-80 anos","Faixa Etária_81-90 anos","Faixa Etária_91-100 anos","Faixa Etária_Maiores de 100","Faixa Etária_S/inf.","Brasileiros segundo origem_Brasileiros adotivos","Brasileiros segundo origem_Estrang. Naturalizados","Brasileiros segundo origem_Amazonas","Brasileiros segundo origem_Pará","Brasileiros segundo origem_Maranhão","Brasileiros segundo origem_Piauhy","Brasileiros segundo origem_Ceará","Brasileiros segundo origem_Rio Grande do Norte","Brasileiros segundo origem_Parahyba","Brasileiros segundo origem_Pernambuco","Brasileiros segundo origem_Alagoas","Brasileiros segundo origem_Sergipe","Brasileiros segundo origem_Bahia","Brasileiros segundo origem_Espírito Santo","Brasileiros segundo origem_Rio de Janeiro","Brasileiros segundo origem_São Paulo","Brasileiros segundo origem_Paraná","Brasileiros segundo origem_Santa Catharina","Brasileiros segundo origem_Rio Grande do Sul","Brasileiros segundo origem_Minas Geraes","Brasileiros segundo origem_Goyaz","Brasileiros segundo origem_Matto Grosso","Brasileiros segundo origem_S./Inf. de Origem","Estrangeiros segundo origem_Africanos","Estrangeiros segundo origem_Alemães","Estrangeiros segundo origem_Austríacos","Estrangeiros segundo origem_Argentinos","Estrangeiros segundo origem_Belgas","Estrangeiros segundo origem_Bolivianos","Estrangeiros segundo origem_Chineses","Estrangeiros segundo origem_Dinamarqueses","Estrangeiros segundo origem_Franceses","Estrangeiros segundo origem_Gregos","Estrangeiros segundo origem_Espanhóis","Estrangeiros segundo origem_Holandeses","Estrangeiros segundo origem_Húngaros","Estrangeiros segundo origem_Ingleses","Estrangeiros segundo origem_Italianos","Estrangeiros segundo origem_Japoneses","Estrangeiros segundo origem_Mexicanos","Estrangeiros segundo origem_Norte-americanos","Estrangeiros segundo origem_Orientais","Estrangeiros segundo origem_Paraguaios","Estrangeiros segundo origem_Persas","Estrangeiros segundo origem_Peruanos","Estrangeiros segundo origem_Portugueses","Estrangeiros segundo origem_Russos","Estrangeiros segundo origem_Suissos","Estrangeiros segundo origem_Suecos","Estrangeiros segundo origem_Turcos","Estrangeiros segundo origem_Estrang. S./ Inf.","Prof. liberais_Seculares (religiosos)","Prof. liberais_Homens (relig. Regular)","Prof. liberais_Mulheres (relig. Regular)","Prof. liberais_Juizes","Prof. liberais_Advogados","Prof. liberais_Notários e escrivães","Prof. liberais_Procuradores","Prof. liberais_Oficiais de justiça","Prof. liberais_Médicos","Prof. liberais_Cirurgiões","Prof. liberais_Farmacêuticos","Prof. liberais_Parteiros","Prof. liberais_Professores e homens de letras","Prof. liberais_Empregados públicos","Prof. liberais_Artistas","Outras ocupações_Militares","Outras ocupações_Marítimos","Outras ocupações_Pescadores","Outras ocupações_Capitalistas e proprietários","Prof. Industriais e comerciais_Manufatureiros e fabricantes","Prof. Industriais e comerciais_Comerciantes, guarda-livros e caixeiros","Prof. Manuais e Mec._Costureiras","Prof. Manuais e Mec._canteiros, calcoteiros, mineiros e cavouqueiros","Prof. Manuais e Mec._em metais","Prof. Manuais e Mec._em madeiras","Prof. Manuais e Mec._em tecidos","Prof. Manuais e Mec._de edificações","Prof. Manuais e Mec._em couros e peles","Prof. Manuais e Mec._em tinturaria","Prof. Manuais e Mec._de vestuários","Prof. Manuais e Mec._de chapéus","Prof. Manuais e Mec._de calçado","Prof. Agric._Lavradores","Prof. Agric._Criadores","Outras ocupações_Criados e jornaleiros","Outras ocupações_Serviço doméstico","Sem profissão_Sem profissão","Outras ocupações_S./ Inf."
"727",5,"Ceará",541,"Assaré","Total Livres",727,0,499,228,0,682,36,9,727,0,723,4,0,727,0,0,220,8,1,20,6,1,1,9,0,0,0,0,0,0,0,0,0,0,0,8,14,19,30,23,124,96,94,63,70,58,64,29,13,6,5,3,1,7,0,0,0,0,2,9,684,23,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,18,0,0,0,0,0,0,179,0,46,279,198,0
"728",5,"Ceará",541,"Assaré","Total Livres",24814,9739,11608,971,2496,16648,7318,848,24814,0,24803,11,2104,22710,825,6704,0,82,33,180,51,40,113,78,58,47,50,51,53,73,58,52,52,41,25,535,821,771,927,969,4142,3387,2812,2350,2233,2809,1311,668,268,110,46,26,14,55,0,0,0,2,21,77,24400,156,89,20,4,0,4,0,0,0,0,0,0,0,0,0,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,4,0,0,0,2,0,0,0,2,14,10,8,0,0,1,79,0,165,1008,6,31,171,1902,0,65,0,21,0,0,7682,318,309,5117,7893,0
"729",5,"Ceará",518,"Barbalha","Total",12775,2529,8430,1086,730,8235,4036,504,12775,0,12765,10,461,12314,244,3441,102,44,8,77,10,4,81,23,62,58,53,58,55,73,48,52,46,45,70,355,412,379,470,456,2168,1619,1553,1625,1115,967,559,267,97,54,25,7,9,18,0,0,0,0,3,14,11835,26,179,648,7,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,5,0,12,0,0,0,12,37,54,915,0,22,60,194,15,0,0,10,0,39,2180,17,266,1985,6946,1
"730",5,"Ceará",518,"Barbalha","Total Livres",212,0,114,98,0,174,33,5,212,0,212,0,0,212,0,0,54,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,6,5,5,8,24,30,23,17,19,23,14,8,5,2,2,0,0,1,0,0,0,0,0,1,196,0,5,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,32,0,0,21,154,0
"731",5,"Ceará",518,"Barbalha","Total Livres",6058,1296,4010,439,313,4040,1900,118,6058,0,6048,10,405,5653,135,1681,0,24,6,54,1,2,63,23,31,28,27,23,25,30,19,21,23,16,16,174,221,181,208,204,1039,777,673,552,532,575,362,195,54,25,7,3,0,17,0,0,0,0,3,8,5559,12,101,337,2,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,3,0,12,0,0,0,10,31,49,0,0,22,57,0,15,0,0,8,0,39,2018,17,236,213,3322,1
"732",5,"Ceará",518,"Barbalha","Total Livres",203,0,103,100,0,166,24,13,203,0,203,0,0,203,0,0,48,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,9,8,13,8,14,18,30,26,31,25,11,1,1,1,0,0,0,1,0,0,0,0,0,0,0,191,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4,0,0,0,0,0,0,1,0,0,96,76,0
"733",5,"Ceará",518,"Barbalha","Total Livres",6302,1233,4203,449,417,3855,2079,368,6302,0,6302,0,56,6246,109,1760,0,19,2,21,9,2,13,0,31,30,26,35,30,43,29,31,23,29,39,161,177,180,249,230,1087,782,831,1025,539,358,182,63,37,27,16,4,8,0,0,0,0,0,0,5,5889,14,73,291,5,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,6,5,889,0,0,0,190,0,0,0,0,0,0,129,0,30,1655,3394,0
"734",5,"Ceará",518,"Barbalha","Total Livres",415,0,217,198,0,340,57,18,415,0,415,0,0,415,0,0,102,1,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,20,14,18,13,22,42,60,49,48,44,34,15,9,6,2,2,0,1,1,0,0,0,0,0,1,387,0,5,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,3,4,0,0,0,2,0,0,33,0,0,117,230,0
"735",5,"Ceará",518,"Barbalha","Total Livres",12360,2529,8213,888,730,7895,3979,486,12360,0,12350,10,461,11899,244,3441,0,43,8,75,10,4,76,23,62,58,53,58,55,73,48,52,46,45,55,335,398,361,457,434,2126,1559,1504,1577,1071,933,544,258,91,52,23,7,8,17,0,0,0,0,3,13,11448,26,174,628,7,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,5,0,12,0,0,0,12,37,54,889,0,22,57,190,15,0,0,8,0,39,2147,17,266,1868,6716,1
"736",5,"Ceará",523,"Batyrité","Total",27132,8902,16831,686,713,19838,6428,866,27132,0,27087,45,2680,24452,839,7226,218,43,15,142,15,18,51,58,92,88,64,52,52,90,45,59,56,49,53,758,998,973,981,1004,4839,3444,2978,2397,2306,2894,1536,811,305,119,36,11,3,39,0,0,0,0,2,30,26636,223,123,71,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,36,0,1,0,0,0,7,0,0,2,13,3,2,6,1,1,2,0,12,12,10,16,1,0,16,4,297,1174,3,22,101,83,31,35,1,54,1,25,4859,56,2031,5008,13200,43
"737",5,"Ceará",523,"Batyrité","Total Livres",347,0,224,123,0,337,9,1,347,0,346,1,1,346,0,0,134,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,4,6,9,19,74,60,46,42,16,33,15,7,5,2,0,0,0,0,0,0,0,0,0,3,334,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,176,0,61,53,53,0
"738",5,"Ceará",523,"Batyrité","Total Livres",13554,4492,8442,269,351,10024,3245,285,13554,0,13516,38,2004,11550,492,3675,0,33,12,105,8,15,43,44,59,45,30,25,20,39,19,24,26,19,27,451,524,540,501,471,2426,1741,1333,1120,1089,1562,802,429,153,47,15,3,0,14,0,0,0,0,2,20,13208,171,67,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,34,0,1,0,0,0,7,0,0,2,13,3,2,6,1,1,2,0,9,12,10,16,1,0,13,3,291,0,2,21,101,0,31,33,1,54,1,25,4201,55,1634,498,6492,13
"739",5,"Ceará",523,"Batyrité","Total Livres",397,0,287,110,0,385,11,1,397,0,396,1,0,397,0,0,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,12,11,12,57,39,45,55,36,33,50,19,12,1,0,0,0,1,7,0,0,0,0,0,5,387,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,5,0,5,164,205,0
"740",5,"Ceará",523,"Batyrité","Total Livres",12834,4410,7878,184,362,9092,3163,579,12834,0,12829,5,675,12159,347,3551,0,10,3,36,7,3,3,14,33,43,34,27,32,51,26,35,30,30,26,291,458,416,459,457,2300,1598,1544,1199,1168,1249,700,363,146,70,21,8,2,18,0,0,0,0,0,2,12707,52,51,16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,6,1159,0,0,0,80,0,0,0,0,0,0,477,1,331,4293,6450,30
"741",5,"Ceará",523,"Batyrité","Total Livres",744,0,511,233,0,722,20,2,744,0,742,2,1,743,0,0,218,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,16,17,21,76,113,105,101,78,49,83,34,19,6,2,0,0,1,7,0,0,0,0,0,8,721,0,5,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,3,0,2,0,0,0,0,181,0,66,217,258,0
"742",5,"Ceará",523,"Batyrité","Total Livres",26388,8902,16320,453,713,19116,6408,864,26388,0,26345,43,2679,23709,839,7226,0,43,15,141,15,18,46,58,92,88,64,52,52,90,45,59,56,49,53,742,982,956,960,928,4726,3339,2877,2319,2257,2811,1502,792,299,117,36,11,2,32,0,0,0,0,2,22,25915,223,118,64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,36,0,1,0,0,0,7,0,0,2,13,3,2,6,1,1,2,0,12,12,10,16,1,0,16,4,297,1159,2,21,101,80,31,33,1,54,1,25,4678,56,1965,4791,12942,43
"743",5,"Ceará",534,"Boa Viagem","Total",9880,3133,5644,544,559,7056,2596,228,9880,0,9871,9,854,9026,63,2703,134,12,5,57,0,13,80,14,27,30,27,28,33,53,32,24,19,16,7,293,346,376,360,373,1704,1196,1241,879,799,929,545,273,166,56,9,5,34,0,0,0,0,0,86,188,9517,21,39,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,6,75,0,0,0,0,0,45,668,0,0,0,247,0,26,0,2,0,0,1938,374,51,1338,5101,0
"744",5,"Ceará",534,"Boa Viagem","Total Livres",209,0,145,64,0,196,13,0,209,0,209,0,2,207,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,8,6,9,25,33,31,18,16,19,15,3,3,4,0,0,4,0,0,0,0,0,0,12,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,36,0,0,32,139,0
"745",5,"Ceará",534,"Boa Viagem","Total Livres",4874,1633,2702,244,295,3461,1335,78,4874,0,4868,6,645,4229,37,1428,0,10,5,48,0,12,71,12,15,13,11,13,15,30,22,9,7,10,4,145,163,149,165,170,835,630,632,422,369,495,252,157,88,27,5,3,18,0,0,0,0,0,46,84,4683,16,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,6,75,0,0,0,0,0,38,0,0,0,0,0,0,24,0,2,0,0,1676,330,28,41,2647,0
"746",5,"Ceará",534,"Boa Viagem","Total Livres",229,0,175,54,0,212,14,3,229,0,229,0,0,229,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,6,3,33,43,31,28,20,18,14,5,1,0,0,0,5,0,0,0,0,0,3,10,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,3,0,1,72,142,0
"747",5,"Ceará",534,"Boa Viagem","Total Livres",4568,1500,2622,182,264,3187,1234,147,4568,0,4565,3,207,4361,26,1275,0,2,0,9,0,1,9,2,12,17,16,15,18,23,10,15,12,6,3,137,166,210,183,191,811,490,547,411,394,397,264,108,74,25,4,2,7,0,0,0,0,0,37,82,4421,5,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,663,0,0,0,241,0,0,0,0,0,0,223,44,22,1193,2173,0
"748",5,"Ceará",534,"Boa Viagem","Total Livres",438,0,320,118,0,408,27,3,438,0,438,0,2,436,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,17,12,12,58,76,62,46,36,37,29,8,4,4,0,0,9,0,0,0,0,0,3,22,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,2,0,0,0,0,39,0,1,104,281,0
"749",5,"Ceará",534,"Boa Viagem","Total Livres",9442,3133,5324,426,559,6648,2569,225,9442,0,9433,9,852,8590,63,2703,0,12,5,57,0,13,80,14,27,30,27,28,33,53,32,24,19,16,7,282,329,359,348,361,1646,1120,1179,833,763,892,516,265,162,52,9,5,25,0,0,0,0,0,83,166,9104,21,39,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,6,75,0,0,0,0,0,45,663,0,0,0,241,0,24,0,2,0,0,1899,374,50,1234,4820,0
"750",5,"Ceará",542,"Cachoeira","Total",12267,5296,6068,808,95,8962,2943,362,12267,0,12250,17,1138,11129,144,3109,415,39,26,123,28,28,72,33,37,40,35,32,24,52,29,54,24,29,23,270,396,468,442,463,2021,1647,1418,981,893,1198,708,485,294,119,23,18,5,39,0,0,0,3,10,9,12004,200,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,3,10,3,4,0,1,4,0,47,73,0,12,46,34,9,32,0,7,0,0,1675,734,350,3025,6192,0
"751",5,"Ceará",542,"Cachoeira","Total Livres",552,0,305,247,0,537,13,2,552,0,549,3,0,552,0,0,218,3,1,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,25,28,15,21,117,101,59,45,44,32,19,19,5,3,4,4,3,1,0,0,0,0,1,1,527,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,147,0,104,16,283,0
"752",5,"Ceará",542,"Cachoeira","Total Livres",5501,2639,2643,161,58,3957,1427,117,5501,0,5490,11,979,4522,86,1472,0,15,12,82,17,19,54,22,17,19,18,16,11,20,14,27,13,16,8,136,183,209,205,206,852,706,620,428,412,577,338,218,152,50,12,4,0,14,0,0,0,3,8,5,5365,97,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,10,2,4,0,1,4,0,46,0,0,10,46,0,9,32,0,7,0,0,1513,708,245,36,2823,0
"753",5,"Ceará",542,"Cachoeira","Total Livres",623,0,401,222,0,609,12,2,623,0,621,2,0,623,0,0,197,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,16,28,22,18,103,94,69,74,42,74,38,17,8,3,1,3,2,7,0,0,0,0,0,0,599,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,1,367,248,0
"754",5,"Ceará",542,"Cachoeira","Total Livres",5591,2657,2719,178,37,3859,1491,241,5591,0,5590,1,159,5432,58,1637,0,20,12,32,11,8,12,11,20,21,17,16,13,32,15,27,11,13,15,123,172,203,200,218,949,746,670,434,395,515,313,231,129,63,6,7,0,17,0,0,0,0,1,3,5513,65,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,68,0,0,0,33,0,0,0,0,0,0,14,26,0,2606,2838,0
"755",5,"Ceará",542,"Cachoeira","Total Livres",1175,0,706,469,0,1146,25,4,1175,0,1170,5,0,1175,0,0,415,4,2,9,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,11,41,56,37,39,220,195,128,119,86,106,57,36,13,6,5,7,5,8,0,0,0,0,1,1,1126,38,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,0,0,0,0,0,148,0,105,383,531,0
"756",5,"Ceará",542,"Cachoeira","Total Livres",11092,5296,5362,339,95,7816,2918,358,11092,0,11080,12,1138,9954,144,3109,0,35,24,114,28,27,66,33,37,40,35,32,24,52,29,54,24,29,23,259,355,412,405,424,1801,1452,1290,862,807,1092,651,449,281,113,18,11,0,31,0,0,0,3,9,8,10878,162,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,3,10,3,4,0,1,4,0,47,68,0,10,46,33,9,32,0,7,0,0,1527,734,245,2642,5661,0
"757",5,"Ceará",524,"Canindé","Total",12281,3961,6164,1705,451,8440,3429,412,12281,0,12131,150,542,11739,415,2217,156,29,16,104,17,17,78,67,18,23,28,20,23,28,23,24,24,33,32,175,257,299,399,445,1474,1314,1263,1224,1113,1532,998,843,367,156,88,20,11,27,0,0,0,6,2,53,11915,76,18,32,0,0,14,0,12,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,8,0,0,0,0,0,17,0,0,0,0,0,0,0,68,0,0,0,0,0,2,0,1,1,1,3,0,1,4,1,2,2,10,46,124,195,8,2,75,0,153,111,20,24,1,0,10,2,0,32,0,0,5738,0,382,2257,3073,0
"758",5,"Ceará",524,"Canindé","Total Livres",193,0,85,108,0,159,27,7,193,0,176,17,0,193,0,0,74,2,1,5,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,48,26,28,20,10,15,8,7,6,3,1,1,0,3,0,0,0,0,0,3,168,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,136,0,9,5,13,0
"759",5,"Ceará",524,"Canindé","Total Livres",6113,2007,3203,698,205,4276,1658,179,6113,0,6050,63,415,5698,258,1138,0,15,11,53,8,5,63,33,9,7,13,10,12,15,13,14,11,15,15,124,139,163,177,196,733,663,574,565,542,817,533,448,156,72,43,12,8,14,0,0,0,0,2,16,5979,33,3,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,47,0,0,0,0,0,2,0,0,1,1,3,0,1,4,1,2,1,7,46,71,195,8,2,38,0,140,0,15,24,1,0,10,2,0,32,0,0,3670,0,41,198,1597,0
"760",5,"Ceará",524,"Canindé","Total Livres",244,0,99,145,0,190,38,16,244,0,218,26,0,244,0,0,82,3,0,11,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,6,8,6,51,31,26,28,31,16,16,9,7,1,3,0,0,0,0,0,0,0,0,5,189,14,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,122,0,0,46,51,0
"761",5,"Ceará",524,"Canindé","Total Livres",5731,1954,2777,754,246,3815,1706,210,5731,0,5687,44,127,5604,157,1079,0,9,4,35,6,10,15,26,9,16,15,10,11,13,10,10,13,18,17,49,112,126,209,238,642,594,635,611,530,684,441,379,198,80,41,7,3,10,0,0,0,6,0,29,5579,26,15,20,0,0,8,0,1,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,28,0,0,0,37,0,13,86,0,0,0,0,0,0,0,0,0,0,1810,0,332,2008,1412,0
