"";"ProvId";"PrimeiroDeProvincia";"MunicId";"PrimeiroDeMunicipio";"Sexo_Condicao";"Total_Almas";"Raças_Branco";"Raças_Pardo";"Raças_Preto";"Raças_Caboclo";"Estado civil_Solteiro";"Estado civil_Casado";"Estado civil_Viúvo";"Religião_Católicos";"Religião_Acatólico";"Nacionalidade_Brasileira";"Nacionalidade_Estrangeira";"Instrução_Sabem Ler e Escrever";"Instrução_Analfabetos";"Instrução - população escolar de 6 a 15 anos_Frequentam Escola";"Instrução - população escolar de 6 a 15 anos_Não Frequentam Escola";"Instrução - população escolar de 6 a 15 anos_S./ Inf. da Frequência Escolar";"Defeitos físicos_Cegos";"Defeitos físicos_Surdos-Mudos";"Defeitos físicos_Aleijados";"Defeitos físicos_Dementes";"Defeitos físicos_Alienados";"Ausentes_Ausentes";"Transeuntes_Transeuntes";"Faixa Etária_1 mês";"Faixa Etária_2 meses";"Faixa Etária_3 meses";"Faixa Etária_4 meses";"Faixa Etária_5 meses";"Faixa Etária_6 meses";"Faixa Etária_7 meses";"Faixa Etária_8 meses";"Faixa Etária_9 meses";"Faixa Etária_10 meses";"Faixa Etária_11 meses";"Faixa Etária_1 ano";"Faixa Etária_2 anos";"Faixa Etária_3 anos";"Faixa Etária_4 anos";"Faixa Etária_5 anos";"Faixa Etária_6-10 anos";"Faixa Etária_11-15 anos";"Faixa Etária_16-20 anos";"Faixa Etária_21-25 anos";"Faixa Etária_26-30 anos";"Faixa Etária_31-40 anos";"Faixa Etária_41-50 anos";"Faixa Etária_51-60 anos";"Faixa Etária_61-70 anos";"Faixa Etária_71-80 anos";"Faixa Etária_81-90 anos";"Faixa Etária_91-100 anos";"Faixa Etária_Maiores de 100";"Faixa Etária_S/inf.";"Brasileiros segundo origem_Brasileiros adotivos";"Brasileiros segundo origem_Estrang. Naturalizados";"Brasileiros segundo origem_Amazonas";"Brasileiros segundo origem_Pará";"Brasileiros segundo origem_Maranhão";"Brasileiros segundo origem_Piauhy";"Brasileiros segundo origem_Ceará";"Brasileiros segundo origem_Rio Grande do Norte";"Brasileiros segundo origem_Parahyba";"Brasileiros segundo origem_Pernambuco";"Brasileiros segundo origem_Alagoas";"Brasileiros segundo origem_Sergipe";"Brasileiros segundo origem_Bahia";"Brasileiros segundo origem_Espírito Santo";"Brasileiros segundo origem_Rio de Janeiro";"Brasileiros segundo origem_São Paulo";"Brasileiros segundo origem_Paraná";"Brasileiros segundo origem_Santa Catharina";"Brasileiros segundo origem_Rio Grande do Sul";"Brasileiros segundo origem_Minas Geraes";"Brasileiros segundo origem_Goyaz";"Brasileiros segundo origem_Matto Grosso";"Brasileiros segundo origem_S./Inf. de Origem";"Estrangeiros segundo origem_Africanos";"Estrangeiros segundo origem_Alemães";"Estrangeiros segundo origem_Austríacos";"Estrangeiros segundo origem_Argentinos";"Estrangeiros segundo origem_Belgas";"Estrangeiros segundo origem_Bolivianos";"Estrangeiros segundo origem_Chineses";"Estrangeiros segundo origem_Dinamarqueses";"Estrangeiros segundo origem_Franceses";"Estrangeiros segundo origem_Gregos";"Estrangeiros segundo origem_Espanhóis";"Estrangeiros segundo origem_Holandeses";"Estrangeiros segundo origem_Húngaros";"Estrangeiros segundo origem_Ingleses";"Estrangeiros segundo origem_Italianos";"Estrangeiros segundo origem_Japoneses";"Estrangeiros segundo origem_Mexicanos";"Estrangeiros segundo origem_Norte-americanos";"Estrangeiros segundo origem_Orientais";"Estrangeiros segundo origem_Paraguaios";"Estrangeiros segundo origem_Persas";"Estrangeiros segundo origem_Peruanos";"Estrangeiros segundo origem_Portugueses";"Estrangeiros segundo origem_Russos";"Estrangeiros segundo origem_Suissos";"Estrangeiros segundo origem_Suecos";"Estrangeiros segundo origem_Turcos";"Estrangeiros segundo origem_Estrang. S./ Inf.";"Prof. liberais_Seculares (religiosos)";"Prof. liberais_Homens (relig. Regular)";"Prof. liberais_Mulheres (relig. Regular)";"Prof. liberais_Juizes";"Prof. liberais_Advogados";"Prof. liberais_Notários e escrivães";"Prof. liberais_Procuradores";"Prof. liberais_Oficiais de justiça";"Prof. liberais_Médicos";"Prof. liberais_Cirurgiões";"Prof. liberais_Farmacêuticos";"Prof. liberais_Parteiros";"Prof. liberais_Professores e homens de letras";"Prof. liberais_Empregados públicos";"Prof. liberais_Artistas";"Outras ocupações_Militares";"Outras ocupações_Marítimos";"Outras ocupações_Pescadores";"Outras ocupações_Capitalistas e proprietários";"Prof. Industriais e comerciais_Manufatureiros e fabricantes";"Prof. Industriais e comerciais_Comerciantes, guarda-livros e caixeiros";"Prof. Manuais e Mec._Costureiras";"Prof. Manuais e Mec._canteiros, calcoteiros, mineiros e cavouqueiros";"Prof. Manuais e Mec._em metais";"Prof. Manuais e Mec._em madeiras";"Prof. Manuais e Mec._em tecidos";"Prof. Manuais e Mec._de edificações";"Prof. Manuais e Mec._em couros e peles";"Prof. Manuais e Mec._em tinturaria";"Prof. Manuais e Mec._de vestuários";"Prof. Manuais e Mec._de chapéus";"Prof. Manuais e Mec._de calçado";"Prof. Agric._Lavradores";"Prof. Agric._Criadores";"Outras ocupações_Criados e jornaleiros";"Outras ocupações_Serviço doméstico";"Sem profissão_Sem profissão";"Outras ocupações_S./ Inf. "
"2848";8;"Pernambuco";819;"São Bento";"Total Livres";808;0;216;592;0;711;78;19;808;0;755;53;2;806;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;34;34;33;38;68;34;55;54;64;70;71;68;54;51;38;4;0;0;0;0;0;0;0;3;1;0;29;722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;301;0;0;134;371;0
"2849";8;"Pernambuco";819;"São Bento";"Total Livres";11523;4276;6724;470;53;8585;2410;528;11523;0;11484;39;1341;10182;210;1546;0;22;0;69;8;7;29;55;115;112;110;101;99;106;106;103;115;114;114;333;349;351;367;354;982;774;760;779;859;866;765;744;687;669;411;260;5;13;0;0;0;0;0;0;0;0;44;11424;16;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;20;0;0;0;0;0;3;0;0;0;3;2;0;3;0;0;0;2;11;1;11;1;0;0;0;6;63;31;0;10;1;0;25;7;0;4;0;14;3304;0;0;461;7560;0
"2850";8;"Pernambuco";813;"Serinhaem";"Homem Escravizado";1378;0;281;1097;0;1189;163;26;1378;0;1275;103;2;1376;0;0;285;6;2;15;2;1;33;11;0;0;0;0;0;0;0;0;0;0;0;12;32;29;26;22;146;139;167;144;93;201;177;136;31;17;4;0;0;2;0;0;0;0;0;0;3;1;3;1239;25;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;11;9;0;0;0;0;0;0;13;0;5;2;0;4;0;7;858;0;29;95;337;0
"2851";8;"Pernambuco";813;"Serinhaem";"Homem Livre";4267;891;2889;465;22;2604;1421;242;4267;0;4145;122;1397;2870;325;711;0;5;3;11;7;4;48;32;15;16;14;8;8;31;12;13;10;6;2;134;178;156;155;147;598;438;364;261;352;523;367;271;125;44;14;5;0;0;4;2;0;0;1;3;8;2;10;4041;49;10;8;0;5;0;0;0;2;0;0;0;0;43;0;0;0;0;0;1;0;3;0;0;0;0;0;4;0;0;0;0;0;0;0;71;0;0;0;0;0;5;1;0;3;7;5;8;5;6;2;2;0;7;6;33;20;84;111;14;6;123;0;0;14;24;0;34;6;0;22;4;29;2273;5;53;39;1316;0
"2852";8;"Pernambuco";813;"Serinhaem";"Mulher Escravizada";1096;0;257;839;0;895;182;19;1096;0;1017;79;0;1096;0;0;234;3;1;7;1;2;14;3;0;0;0;0;0;0;0;0;0;0;0;9;32;23;19;26;116;118;138;106;119;141;127;90;25;5;1;1;0;0;0;0;0;0;0;0;1;1;1;996;16;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;0;0;0;0;0;0;0;0;0;0;314;0;113;205;273;0
"2853";8;"Pernambuco";813;"Serinhaem";"Mulher Livre";4879;931;3339;587;22;2948;1439;492;4879;0;4781;98;1175;3704;219;921;0;7;2;9;13;5;37;27;18;22;19;17;10;27;10;17;7;18;7;137;166;161;150;118;710;430;558;490;470;514;367;252;119;42;17;3;1;2;0;0;0;0;0;0;4;3;8;4694;48;13;11;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;7;0;0;3;7;2;7;724;0;0;0;22;0;0;0;7;1;4;404;1;86;2085;1508;0
"2854";8;"Pernambuco";813;"Serinhaem";"Total";11620;1822;6766;2988;44;7636;3205;779;11620;0;11218;402;2574;9046;544;1632;519;21;8;42;23;12;132;73;33;38;33;25;18;58;22;30;17;24;9;292;408;369;350;313;1570;1125;1227;1001;1034;1379;1038;749;300;108;36;9;1;4;4;2;0;0;1;3;16;7;22;10970;138;25;23;0;5;0;0;0;2;0;0;0;0;112;0;0;0;0;0;1;0;3;0;0;0;0;0;4;0;0;0;0;0;0;0;100;0;0;0;0;0;5;1;0;3;7;5;8;5;6;2;2;6;12;6;48;20;95;123;21;8;130;915;0;14;37;22;39;8;0;33;5;40;3849;6;281;2424;3434;0
"2855";8;"Pernambuco";813;"Serinhaem";"Total Livres";2474;0;538;1936;0;2084;345;45;2474;0;2292;182;2;2472;0;0;519;9;3;22;3;3;47;14;0;0;0;0;0;0;0;0;0;0;0;21;64;52;45;48;262;257;305;250;212;342;304;226;56;22;5;1;0;2;0;0;0;0;0;0;4;2;4;2235;41;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;11;9;0;0;0;191;0;0;13;0;5;2;0;4;0;7;1172;0;142;300;610;0
"2856";8;"Pernambuco";813;"Serinhaem";"Total Livres";9146;1822;6228;1052;44;5552;2860;734;9146;0;8926;220;2572;6574;544;1632;0;12;5;20;20;9;85;59;33;38;33;25;18;58;22;30;17;24;9;271;344;317;305;265;1308;868;922;751;822;1037;734;523;244;86;31;8;1;2;4;2;0;0;1;3;12;5;18;8735;97;23;19;0;5;0;0;0;2;0;0;0;0;112;0;0;0;0;0;1;0;3;0;0;0;0;0;4;0;0;0;0;0;0;0;100;0;0;0;0;0;5;1;0;3;7;5;8;5;6;2;2;6;12;6;40;20;84;114;21;8;130;724;0;14;24;22;34;6;0;29;5;33;2677;6;139;2124;2824;0
"2857";8;"Pernambuco";831;"Tacaratu";"Homem Escravizado";218;0;32;186;0;189;23;6;218;0;218;0;0;218;0;0;54;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12;12;11;36;18;18;19;24;33;17;5;3;0;0;0;0;0;0;0;0;0;0;4;5;0;2;197;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;27;0;0;32;158;0
"2858";8;"Pernambuco";831;"Tacaratu";"Homem Livre";2504;1376;967;65;96;1712;716;76;2504;0;2472;32;519;1985;50;551;0;13;2;9;2;4;15;9;26;11;11;11;15;7;6;16;8;11;6;69;88;82;109;130;298;303;232;181;231;238;142;112;95;38;17;2;2;7;0;0;0;0;0;3;26;5;0;2299;86;0;48;0;0;0;0;0;5;0;0;0;0;18;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;3;3;1;16;0;0;0;0;26;0;0;10;6;1;6;1;0;8;0;10;913;296;2;138;1062;0
"2859";8;"Pernambuco";831;"Tacaratu";"Mulher Escravizada";237;0;58;179;0;213;23;1;237;0;237;0;0;237;0;0;47;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;3;9;6;12;14;22;25;23;28;21;26;22;10;11;4;1;0;0;0;0;0;0;0;0;0;0;0;0;237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;3;0;0;53;117;0
"2860";8;"Pernambuco";831;"Tacaratu";"Mulher Livre";2531;1462;810;148;111;1718;694;119;2531;0;2521;10;82;2449;31;529;0;9;1;5;0;3;16;2;11;17;16;23;21;25;25;24;6;11;16;60;90;90;82;109;294;266;255;203;234;221;174;105;72;51;23;3;4;0;0;0;0;0;0;0;3;8;0;2483;14;3;10;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;3;0;2;211;0;0;0;87;0;0;0;0;0;0;157;49;0;778;1241;0
"2861";8;"Pernambuco";831;"Tacaratu";"Total";5490;2838;1867;578;207;3832;1456;202;5490;0;5448;42;601;4889;81;1080;101;22;3;14;2;7;39;11;37;28;27;34;36;32;31;40;14;22;22;132;197;190;215;264;650;612;528;431;510;518;355;232;181;93;41;5;6;7;0;0;0;0;0;7;34;13;2;5216;110;3;58;0;0;0;0;0;5;0;0;0;0;28;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;4;3;1;16;0;0;3;0;28;211;0;10;6;152;7;1;0;8;0;10;1100;345;2;1001;2578;0
"2862";8;"Pernambuco";831;"Tacaratu";"Total Livres";455;0;90;365;0;402;46;7;455;0;455;0;0;455;0;0;101;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;3;19;18;24;25;58;43;41;47;45;59;39;15;14;4;1;0;0;0;0;0;0;0;0;4;5;0;2;434;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;1;0;0;0;0;0;30;0;0;85;275;0
"2863";8;"Pernambuco";831;"Tacaratu";"Total Livres";5035;2838;1777;213;207;3430;1410;195;5035;0;4993;42;601;4434;81;1080;0;22;3;14;2;7;31;11;37;28;27;34;36;32;31;40;14;22;22;129;178;172;191;239;592;569;487;384;465;459;316;217;167;89;40;5;6;7;0;0;0;0;0;3;29;13;0;4782;100;3;58;0;0;0;0;0;5;0;0;0;0;28;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;4;3;1;16;0;0;3;0;28;211;0;10;6;88;6;1;0;8;0;10;1070;345;2;916;2303;0
"2864";8;"Pernambuco";827;"Triumpho";"Homem Escravizado";117;0;25;92;0;108;8;1;117;0;111;6;0;117;0;0;30;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;7;6;3;16;14;23;11;8;8;9;3;1;1;1;0;1;0;0;0;0;0;0;0;0;0;3;107;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;15;59;0
"2865";8;"Pernambuco";827;"Triumpho";"Homem Livre";3526;933;2261;268;64;2416;1053;57;3526;0;3511;15;422;3104;106;959;10;12;3;20;0;4;18;16;13;18;10;13;7;17;3;7;12;5;5;112;125;138;131;142;570;505;331;270;303;453;163;104;38;22;3;2;0;4;0;0;0;8;0;3;35;0;30;3390;31;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;12;0;0;0;0;0;3;0;0;1;2;0;0;0;0;0;2;0;3;0;0;1;0;0;0;0;36;0;0;16;16;0;9;1;1;7;0;14;2006;17;43;5;1343;0
"2866";8;"Pernambuco";827;"Triumpho";"Mulher Escravizada";138;0;35;103;0;128;7;3;138;0;130;8;0;138;0;0;33;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;2;2;2;20;13;16;14;13;33;5;4;2;1;1;0;1;0;0;0;0;0;0;0;0;0;1;127;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;55;41;0
"2867";8;"Pernambuco";827;"Triumpho";"Mulher Livre";3555;889;2299;297;70;2262;1041;252;3555;0;3554;1;136;3419;94;906;0;10;1;5;2;2;14;3;14;10;13;14;10;17;7;9;6;4;6;104;130;133;154;132;579;421;395;280;357;395;175;96;53;18;7;3;1;12;0;0;0;2;0;0;27;0;46;3445;21;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;16;194;0;0;0;144;0;0;0;0;0;1;1520;6;15;43;1587;0
"2868";8;"Pernambuco";827;"Triumpho";"Total";7336;1822;4620;760;134;4914;2109;313;7336;0;7306;30;558;6778;200;1865;73;22;5;29;2;6;32;19;27;28;23;27;17;34;10;16;18;9;11;224;261;280;293;279;1185;953;765;575;681;889;352;207;94;42;12;5;3;16;0;0;0;10;0;3;62;0;80;7069;55;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;13;0;0;0;0;0;3;0;25;1;2;0;0;0;0;0;2;2;5;0;0;1;0;0;0;0;52;194;0;16;16;144;9;1;1;7;0;15;3611;23;58;118;3030;0
"2869";8;"Pernambuco";827;"Triumpho";"Total Livres";255;0;60;195;0;236;15;4;255;0;241;14;0;255;0;0;63;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;9;8;5;36;27;39;25;21;41;14;7;3;2;2;0;2;0;0;0;0;0;0;0;0;0;4;234;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;70;100;0
"2870";8;"Pernambuco";827;"Triumpho";"Total Livres";7081;1822;4560;565;134;4678;2094;309;7081;0;7065;16;558;6523;200;1865;10;22;4;25;2;6;32;19;27;28;23;27;17;34;10;16;18;9;11;216;255;271;285;274;1149;926;726;550;660;848;338;200;91;40;10;5;1;16;0;0;0;10;0;3;62;0;76;6835;52;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;13;0;0;0;0;0;3;0;25;1;2;0;0;0;0;0;2;2;5;0;0;1;0;0;0;0;52;194;0;16;16;144;9;1;1;7;0;15;3526;23;58;48;2930;0
"2871";8;"Pernambuco";811;"Victória";"Homem Escravizado";1719;0;618;1101;0;1506;183;30;1719;0;1665;54;0;1719;0;0;470;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;9;15;16;13;23;255;215;289;206;232;212;128;81;17;2;2;2;0;2;0;0;0;0;0;0;5;2;3;1655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;508;0;0;9;1197;0
"2872";8;"Pernambuco";811;"Victória";"Homem Livre";12465;5362;6235;764;104;8856;2961;648;12465;0;12440;25;1304;11161;125;3172;0;6;3;9;5;4;14;17;19;23;15;18;12;24;5;14;10;6;6;186;240;206;218;276;1884;1413;1476;1516;1491;1164;979;831;274;132;11;3;0;13;0;0;0;1;0;0;1;1;1;12436;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;5;0;0;1;6;1;2;4;3;0;0;0;8;12;96;1;0;1;16;16;187;0;0;13;15;0;75;8;5;9;0;23;4294;0;0;179;7485;0
"2873";8;"Pernambuco";811;"Victória";"Mulher Escravizada";1504;0;532;972;0;1321;139;44;1504;0;1481;23;0;1504;0;0;444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;11;9;15;18;237;207;175;213;212;205;72;65;25;21;2;0;0;5;0;0;0;0;0;0;1;0;5;1473;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;340;0;0;37;1127;0
"2874";8;"Pernambuco";811;"Victória";"Mulher Livre";12859;5220;6821;713;105;9066;3143;650;12859;0;12854;5;486;12373;87;3592;0;9;1;2;3;3;4;17;9;14;9;17;9;10;5;11;1;8;0;107;113;131;188;199;1979;1700;1811;1819;1683;1206;1062;508;195;35;10;4;0;16;0;0;0;0;1;0;3;1;7;12842;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;446;0;0;0;0;0;0;0;0;0;0;302;0;0;81;12029;0
"2875";8;"Pernambuco";811;"Victória";"Total";28547;10582;14206;3550;209;20749;6426;1372;28547;0;28440;107;1790;26757;212;6764;914;15;4;11;8;7;21;34;28;37;24;35;21;34;10;25;11;14;6;314;379;362;434;516;4355;3535;3751;3754;3618;2787;2241;1485;511;190;25;9;0;36;0;0;0;1;1;0;10;4;16;28406;2;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;5;0;0;1;6;1;2;4;3;0;0;0;9;12;96;1;0;1;16;16;187;446;0;13;15;3;75;8;5;9;0;25;5444;0;0;306;21838;0
"2876";8;"Pernambuco";811;"Victória";"Total Livres";3223;0;1150;2073;0;2827;322;74;3223;0;3146;77;0;3223;0;0;914;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;21;26;25;28;41;492;422;464;419;444;417;200;146;42;23;4;2;0;7;0;0;0;0;0;0;6;2;8;3128;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;848;0;0;46;2324;0
"2877";8;"Pernambuco";811;"Victória";"Total Livres";25324;10582;13056;1477;209;17922;6104;1298;25324;0;25294;30;1790;23534;212;6764;0;15;4;11;8;7;18;34;28;37;24;35;21;34;10;25;11;14;6;293;353;337;406;475;3863;3113;3287;3335;3174;2370;2041;1339;469;167;21;7;0;29;0;0;0;1;1;0;4;2;8;25278;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;5;0;0;1;6;1;2;4;3;0;0;0;9;12;96;1;0;1;16;16;187;446;0;13;15;0;75;8;5;9;0;23;4596;0;0;260;19514;0
"2878";8;"Pernambuco";825;"Villa Bella";"Homem Escravizado";425;0;215;210;0;379;41;5;425;0;421;4;0;425;0;0;78;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;19;21;23;23;46;32;31;32;30;30;52;28;23;10;2;1;0;0;0;0;0;0;0;0;2;0;1;417;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;0;0;0;208;0
"2879";8;"Pernambuco";825;"Villa Bella";"Homem Livre";2399;1323;983;70;23;1632;707;60;2399;0;2394;5;365;2034;94;430;0;7;0;5;0;0;0;4;3;0;5;4;8;0;19;12;5;9;1;74;74;83;71;82;324;200;205;219;263;251;171;168;59;51;36;1;1;0;0;0;0;0;0;0;16;0;6;2363;4;0;5;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;1;3;0;0;0;0;0;0;0;2;1;17;0;0;0;0;0;16;0;0;1;0;0;2;0;0;0;0;2;1261;0;0;6;1085;0
"2880";8;"Pernambuco";825;"Villa Bella";"Mulher Escravizada";355;0;216;139;0;307;45;3;355;0;352;3;0;355;0;0;69;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;14;17;14;12;36;33;33;35;33;28;27;28;18;8;6;0;0;0;0;0;0;0;0;0;1;0;0;351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;74;185;0
"2881";8;"Pernambuco";825;"Villa Bella";"Mulher Livre";2369;1437;840;79;13;1575;696;98;2369;0;2369;0;164;2205;70;436;0;3;3;11;2;0;0;16;13;5;10;1;8;5;8;7;4;2;10;70;67;62;67;60;297;209;212;207;237;236;173;158;115;86;32;1;0;7;0;0;0;0;0;0;14;0;5;2340;4;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;100;0;0;39;2197;0
